"ORGANIZATION_ID","ORGANIZATION_NAME","ORG_ID","DEPLOYMENT_ID","NAME","DESCRIPTION","CATEGORY","CHAR_SET","DATA_CENTER","DEPLOYMENT_DATE","EXPIRATION_DATE","TYPE","FOLDER_ID","FOLDER_NAME","MESSAGE_ID","MESSAGE_NAME","EMAIL_SETTINGS_ID","HTML_CONTENT_ID","MOBILE_CONTENT_ID","SUBJECT_CONTENT_ID","SUBJECT","TEXT_CONTENT_ID","WORKFLOW_DEP_ID","WORKFLOW_DEP_INST_ID","IS_WINNER","LIST_COUNT","LIMIT_EMAILDELIVERY_RATE","EMAIL_DELIVERY_RATE","DELIVERY_STATUS","CREATED_BY","CREATED_DATE","MODIFIED_BY","MODIFIED_DATE","AGGREGATION_VERSION","CHANNEL_TYPE","IS_ABSPLIT_CONFIGURED","IS_EXPEDITED_DELIVERY","VISUAL_HTML_CONTENT_ID","ORG_ID_1","MESSAGE_ID_1","DEPLOYMENT_ID_1","LIST_ID","INJECTED_CNT","SMTP_DELIVERED_CNT","SMTP_REPLY_CNT","SMTP_ABUSE_CNT","HTTP_OPTIN_CNT","HTTP_OPTOUT_CNT","HTTP_WEBEVENT_CNT","UNIQUE_CLICKER_CNT","UNIQUE_RESPONDER_CNT","CREATED_BY_1","CREATED_DATE_1","MODIFIED_BY_1","MODIFIED_DATE_1","SMTP_OPTOUT_REPLY_CNT","SMTP_OPTOUT_LIST_CNT","HTTP_OPTOUT_REDIRECT_CNT"
"2af4d1d9-ea87-4935-8147-79ecb601a597","Leena Anand BU","2af4d1d9-ea87-4935-8147-79ecb601a597","aed02aff-ea6d-4f06-af6f-3dc262c04eac","sadsadad","","NEWSLETTER","UTF_8","Irving",08-FEB-13 07.07.52.478000000 PM,,"PROOF","3e121adb-017c-4fbb-b6f5-58eaab8636e0","RepDynamicFol1","b7ea4659-b297-487a-8075-37af3840e656","sadsadad","8b15f442-a96c-48f4-8d4e-884cec622b6b","fe6810f4-3e78-485a-aa1f-8e81758f4c76","","4da01f82-d700-4db1-8217-f4ea0f5e4920","dfsdffds","","","",0,0,0,0,"","Anonymous",08-FEB-13 07.07.52.648000000 PM,"Anonymous",08-FEB-13 07.07.52.648000000 PM,"","",0,0,"","2af4d1d9-ea87-4935-8147-79ecb601a597","b7ea4659-b297-487a-8075-37af3840e656","aed02aff-ea6d-4f06-af6f-3dc262c04eac","0000000000000000",0,1,0,0,0,0,0,0,1,"SysUser",08-FEB-13 07.08.05.835000000 PM,"SysUser",08-FEB-13 07.09.05.942000000 PM,0,0,0
"2af4d1d9-ea87-4935-8147-79ecb601a597","Leena Anand BU","2af4d1d9-ea87-4935-8147-79ecb601a597","2f093804-99f6-4f76-8d8c-4a7a5a74bf2a","sadsadad","","NEWSLETTER","UTF_8","Irving",08-FEB-13 07.07.48.179000000 PM,,"PROOF","3e121adb-017c-4fbb-b6f5-58eaab8636e0","RepDynamicFol1","b7ea4659-b297-487a-8075-37af3840e656","sadsadad","8b15f442-a96c-48f4-8d4e-884cec622b6b","484b255e-a9e0-4276-9bbd-fff4689034a7","","c1d48ad9-310e-4285-9160-cc654d5016f7","dfsdffds","","","",0,0,0,0,"","Anonymous",08-FEB-13 07.07.48.345000000 PM,"Anonymous",08-FEB-13 07.07.48.345000000 PM,"","",0,0,"","2af4d1d9-ea87-4935-8147-79ecb601a597","b7ea4659-b297-487a-8075-37af3840e656","2f093804-99f6-4f76-8d8c-4a7a5a74bf2a","0000000000000000",0,1,0,0,0,0,0,0,0,"SysUser",08-FEB-13 07.10.06.047000000 PM,"SysUser",08-FEB-13 07.10.06.047000000 PM,0,0,0
"905bd65e-74b1-4387-9cb0-db269275bc3b","LeenaBU1_1_rename","905bd65e-74b1-4387-9cb0-db269275bc3b","2cfca00c-6e60-41ac-a9a4-a1a7cfcbac12","leena_02102013_dailybuild","leena_02102013_dailybuild comments","LEGAL","UTF_8","Irving",11-FEB-13 03.20.07.619000000 AM,,"RTM","49e50e26-eeed-4fb3-9907-e00adb6c115b","LeenaBU1_1_fol","2cb67667-73d4-4445-9a85-b7024c29a780","leena_02102013_dailybuild","d4b76701-beab-4bc4-a3a2-2325038b2637","aadb681d-e2c0-4fad-ae91-f76ba054f827","","c0789423-9423-42f3-a76c-ad720a15b428","leena_02102013_dailybuild subject","a04dd380-557d-43e8-bda8-1f6a14bd7da3","","",0,0,0,0,"","Anonymous",11-FEB-13 03.20.10.052000000 AM,"Anonymous",11-FEB-13 03.20.10.052000000 AM,"","",0,0,"","905bd65e-74b1-4387-9cb0-db269275bc3b","2cb67667-73d4-4445-9a85-b7024c29a780","2cfca00c-6e60-41ac-a9a4-a1a7cfcbac12","0000000000000000",1,5,0,0,0,0,0,4,4,"SysUser",11-FEB-13 03.18.05.093000000 AM,"SysUser",19-FEB-13 05.51.06.000000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","281b2582-e4e3-4962-abc3-1c71d136d919","ProofEmailMessage","dCorwDN4645228","LEGAL","UTF_8","Irving",11-FEB-13 12.57.21.291000000 PM,,"PROOF","f7f18bb6-c69d-40fe-a34c-572764c8ec33","TestMessageFolder","aea99c17-ecec-44b3-b4f4-f1023c8b8168","ProofEmailMessage","a60c116a-f134-4c21-b5c6-a2e7ec28ed1c","c3652e73-912e-44f9-8f84-ad056e8f0167","","da3a8b1f-a45d-43d5-8929-50f6e598ab03","UISubject_IZGZjZr7297574","","","",0,0,0,0,"","Anonymous",11-FEB-13 12.57.21.438000000 PM,"Anonymous",11-FEB-13 12.57.21.438000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","aea99c17-ecec-44b3-b4f4-f1023c8b8168","281b2582-e4e3-4962-abc3-1c71d136d919","0000000000000000",0,0,0,0,0,0,0,0,0,"SysUser",11-FEB-13 12.55.05.405000000 PM,"SysUser",11-FEB-13 12.55.05.405000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","8d4761bb-5b1b-4076-97ff-f5dbab9a3b31","ProofEmailMessage","dCorwDN4645228","LEGAL","UTF_8","Irving",11-FEB-13 01.03.36.928000000 PM,,"PROOF","f7f18bb6-c69d-40fe-a34c-572764c8ec33","TestMessageFolder","aea99c17-ecec-44b3-b4f4-f1023c8b8168","ProofEmailMessage","a60c116a-f134-4c21-b5c6-a2e7ec28ed1c","e5ba1a90-e397-462e-9ff1-80cc692f9adf","","6b7277fc-80c0-4468-b7c5-1b6a5be3d9ea","UISubject_IZGZjZr7297574","","","",0,0,0,0,"","Anonymous",11-FEB-13 01.03.37.096000000 PM,"Anonymous",11-FEB-13 01.03.37.096000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","aea99c17-ecec-44b3-b4f4-f1023c8b8168","8d4761bb-5b1b-4076-97ff-f5dbab9a3b31","0000000000000000",0,1,0,0,0,0,0,0,0,"SysUser",11-FEB-13 01.01.05.944000000 PM,"SysUser",11-FEB-13 01.01.05.944000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","18d74b1f-ec0f-4da6-8b8a-1b22df7af26a","ProofEmailMessage","dCorwDN4645228","LEGAL","UTF_8","Irving",11-FEB-13 04.39.07.509000000 PM,,"PROOF","f7f18bb6-c69d-40fe-a34c-572764c8ec33","TestMessageFolder","aea99c17-ecec-44b3-b4f4-f1023c8b8168","ProofEmailMessage","a60c116a-f134-4c21-b5c6-a2e7ec28ed1c","51978d86-edf6-4a4c-b2e7-86b68f6192df","","834feaf3-c351-4d87-a5eb-9edd9dc5abea","UISubject_IZGZjZr7297574","","","",0,0,0,0,"","Anonymous",11-FEB-13 04.39.07.650000000 PM,"Anonymous",11-FEB-13 04.39.07.650000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","aea99c17-ecec-44b3-b4f4-f1023c8b8168","18d74b1f-ec0f-4da6-8b8a-1b22df7af26a","0000000000000000",0,1,0,0,0,0,0,0,0,"SysUser",11-FEB-13 04.37.05.022000000 PM,"SysUser",11-FEB-13 04.37.05.022000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","d40a1d66-25b1-4f83-93f2-059f157883bd","ProofEmailMessage","dCorwDN4645228","LEGAL","UTF_8","Irving",11-FEB-13 05.11.22.586000000 PM,,"PROOF","f7f18bb6-c69d-40fe-a34c-572764c8ec33","TestMessageFolder","aea99c17-ecec-44b3-b4f4-f1023c8b8168","ProofEmailMessage","a60c116a-f134-4c21-b5c6-a2e7ec28ed1c","8bd36cd6-8815-404a-bf0f-20206fd70807","","6013d3ef-5e31-42cb-8302-aefb76b55ddd","UISubject_IZGZjZr7297574","","","",0,0,0,0,"","Anonymous",11-FEB-13 05.11.22.721000000 PM,"Anonymous",11-FEB-13 05.11.22.721000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","aea99c17-ecec-44b3-b4f4-f1023c8b8168","d40a1d66-25b1-4f83-93f2-059f157883bd","0000000000000000",0,1,0,0,0,0,0,0,0,"SysUser",11-FEB-13 05.09.06.000000000 PM,"SysUser",11-FEB-13 05.09.06.000000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","49f9d8bf-0374-4324-bc6f-52fcf2b832c2","ProofEmailMessage","dCorwDN4645228","LEGAL","UTF_8","Irving",11-FEB-13 05.24.30.746000000 PM,,"PROOF","f7f18bb6-c69d-40fe-a34c-572764c8ec33","TestMessageFolder","aea99c17-ecec-44b3-b4f4-f1023c8b8168","ProofEmailMessage","a60c116a-f134-4c21-b5c6-a2e7ec28ed1c","e19dad13-e401-4948-a6a5-63ec849f3ff9","","fd1ebd1c-a911-426d-bb6c-bcfa70aeaedd","UISubject_IZGZjZr7297574","","","",0,0,0,0,"","Anonymous",11-FEB-13 05.24.30.882000000 PM,"Anonymous",11-FEB-13 05.24.30.882000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","aea99c17-ecec-44b3-b4f4-f1023c8b8168","49f9d8bf-0374-4324-bc6f-52fcf2b832c2","0000000000000000",0,1,0,0,0,0,0,0,0,"SysUser",11-FEB-13 05.22.06.000000000 PM,"SysUser",11-FEB-13 05.22.06.000000000 PM,0,0,0
"b777a9a1-aed0-49cd-8b0a-258ab8164d9d","ChildReportTest_london","b777a9a1-aed0-49cd-8b0a-258ab8164d9d","f5be06c9-0ad1-4187-b10a-ce5e41f21071","Newmessage21113","","WELCOME","UTF_8","Irving",11-FEB-13 05.29.26.004000000 PM,,"RTM","3eea3cb1-677f-4446-8f30-882386a779c9","MessageReport","6ca2e7eb-2ca5-4404-8b9c-448818256be7","Newmessage21113","ac4b79b2-1f43-4d12-9444-15522c289e4b","e5f75c00-71a6-4176-8609-c319da9ddd47","","732557b0-9292-4e0e-9a5e-67da3abbacc0","MessageReport","","","",0,0,0,0,"","Anonymous",11-FEB-13 05.29.26.148000000 PM,"Anonymous",11-FEB-13 05.29.26.148000000 PM,"","",0,0,"","b777a9a1-aed0-49cd-8b0a-258ab8164d9d","6ca2e7eb-2ca5-4404-8b9c-448818256be7","f5be06c9-0ad1-4187-b10a-ce5e41f21071","0000000000000000",0,1,0,0,0,0,0,1,1,"SysUser",11-FEB-13 05.27.06.000000000 PM,"SysUser",11-FEB-13 05.28.06.000000000 PM,0,0,0
"0c2ecd65-6475-46b1-b630-617b0af4865a","KTN","0c2ecd65-6475-46b1-b630-617b0af4865a","c3e81fa4-2fe0-4ec4-a4ad-bf0f71059ec9","msg1","adfa","SURVEY","UTF_8","Irving",11-FEB-13 06.09.44.204000000 PM,,"RTM","16e73653-b069-4b50-a8c3-48aee3591469","folder1","22f8429e-01f0-4dbe-8fc2-1ac1d98e1aa5","msg1","ead5d3a5-cdc6-462f-9daa-03bb1fb1bf36","48bcb675-d63c-4653-ac36-bfe62b3bb3cc","","6285c132-958f-485b-bcea-9dbbd1856fdd","adfas","","","",0,0,0,0,"","Anonymous",11-FEB-13 06.09.44.386000000 PM,"Anonymous",11-FEB-13 06.09.44.386000000 PM,"","",0,0,"","0c2ecd65-6475-46b1-b630-617b0af4865a","22f8429e-01f0-4dbe-8fc2-1ac1d98e1aa5","c3e81fa4-2fe0-4ec4-a4ad-bf0f71059ec9","0000000000000000",0,1,0,0,0,0,0,0,0,"SysUser",11-FEB-13 06.09.07.000000000 PM,"SysUser",11-FEB-13 06.09.07.000000000 PM,0,0,0
"b777a9a1-aed0-49cd-8b0a-258ab8164d9d","ChildReportTest_london","b777a9a1-aed0-49cd-8b0a-258ab8164d9d","fa9a373c-e744-4d51-828a-c4483e3dfe3f","ThirdNewmessage","","WELCOME","UTF_8","Irving",11-FEB-13 06.10.02.810000000 PM,,"RTM","3eea3cb1-677f-4446-8f30-882386a779c9","MessageReport","47cf780e-5cca-4d6a-802c-cfb6a18b5b6c","ThirdNewmessage","ac4b79b2-1f43-4d12-9444-15522c289e4b","","","0d2ae728-1b9b-4b38-8745-b5ef99e78dd9","ThirdMessage","4e860653-2cfc-42b7-92eb-2856b6cc3fd4","","",0,0,0,0,"","Anonymous",11-FEB-13 06.10.02.931000000 PM,"Anonymous",11-FEB-13 06.10.02.931000000 PM,"","",0,0,"","b777a9a1-aed0-49cd-8b0a-258ab8164d9d","47cf780e-5cca-4d6a-802c-cfb6a18b5b6c","fa9a373c-e744-4d51-828a-c4483e3dfe3f","0000000000000000",0,2,0,0,0,0,0,0,0,"SysUser",11-FEB-13 06.09.07.000000000 PM,"SysUser",11-FEB-13 09.46.06.000000000 PM,0,0,0
"905bd65e-74b1-4387-9cb0-db269275bc3b","LeenaBU1_1_rename","905bd65e-74b1-4387-9cb0-db269275bc3b","a12fb944-944f-4c9e-af6c-daec3eef6e2c","leena_message_with_text_snippet","leena_message_with_text_snippet comments","BIRTHDAY_ANNIVERSARY","UTF_8","Irving",11-FEB-13 07.32.00.000000000 PM,04-MAR-13 09.00.00.000000000 PM,"RTM","49e50e26-eeed-4fb3-9907-e00adb6c115b","LeenaBU1_1_fol","42043d85-a775-4ec6-8c0c-0b214441bfc8","leena_message_with_text_snippet","d4b76701-beab-4bc4-a3a2-2325038b2637","","","5e913268-0783-465b-b2a3-572c533a3ce9","leena_message_with_text_snippet comments","3f27e879-5d5e-4c43-a78d-3ce8c1f7de7b","","",0,0,0,0,"","Anonymous",11-FEB-13 07.32.30.428000000 PM,"Anonymous",04-MAR-13 02.28.55.141000000 PM,"","",0,0,"","905bd65e-74b1-4387-9cb0-db269275bc3b","42043d85-a775-4ec6-8c0c-0b214441bfc8","a12fb944-944f-4c9e-af6c-daec3eef6e2c","0000000000000000",1,4,0,0,0,0,0,2,2,"SysUser",11-FEB-13 07.31.05.327000000 PM,"SysUser",18-FEB-13 02.06.05.969000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","912702de-d376-400e-9441-185ef2aaa9f7","ProofEmailMessage","dCorwDN4645228","LEGAL","UTF_8","Irving",11-FEB-13 08.24.28.673000000 PM,,"PROOF","f7f18bb6-c69d-40fe-a34c-572764c8ec33","TestMessageFolder","aea99c17-ecec-44b3-b4f4-f1023c8b8168","ProofEmailMessage","a60c116a-f134-4c21-b5c6-a2e7ec28ed1c","371dec34-c03c-4806-82c5-6e7642f033d1","","0f9462f9-0565-4e03-b6a4-f54fbf7ba438","UISubject_IZGZjZr7297574","","","",0,0,0,0,"","Anonymous",11-FEB-13 08.24.28.869000000 PM,"Anonymous",11-FEB-13 08.24.28.869000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","aea99c17-ecec-44b3-b4f4-f1023c8b8168","912702de-d376-400e-9441-185ef2aaa9f7","0000000000000000",0,1,0,0,0,0,0,0,0,"SysUser",11-FEB-13 08.22.05.447000000 PM,"SysUser",11-FEB-13 08.22.05.447000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","9119a0f8-7b19-4dc3-9665-6147d7c540d9","ProofEmailMessage","dCorwDN4645228","LEGAL","UTF_8","Irving",12-FEB-13 10.07.03.686000000 PM,,"PROOF","f7f18bb6-c69d-40fe-a34c-572764c8ec33","TestMessageFolder","aea99c17-ecec-44b3-b4f4-f1023c8b8168","ProofEmailMessage","a60c116a-f134-4c21-b5c6-a2e7ec28ed1c","b1a1ac8b-9686-4505-879d-22e96d4f318d","","ab49fddd-fd92-4d6b-be8a-410f8addec56","UISubject_IZGZjZr7297574","","","",0,0,0,0,"","Anonymous",12-FEB-13 10.07.03.896000000 PM,"Anonymous",12-FEB-13 10.07.03.896000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","aea99c17-ecec-44b3-b4f4-f1023c8b8168","9119a0f8-7b19-4dc3-9665-6147d7c540d9","0000000000000000",0,1,0,0,0,0,0,0,0,"SysUser",12-FEB-13 10.05.06.113000000 PM,"SysUser",12-FEB-13 10.05.06.113000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","d7463e4c-000a-4860-bb9b-563112cf2477","ProofEmailMessage","dCorwDN4645228","LEGAL","UTF_8","Irving",12-FEB-13 10.33.33.075000000 PM,,"PROOF","f7f18bb6-c69d-40fe-a34c-572764c8ec33","TestMessageFolder","aea99c17-ecec-44b3-b4f4-f1023c8b8168","ProofEmailMessage","a60c116a-f134-4c21-b5c6-a2e7ec28ed1c","aff36a99-496e-40e2-8c6f-81d1eeff5751","","f9b106a5-0d22-45c2-aa4a-d16d56e2fac5","UISubject_IZGZjZr7297574","","","",0,0,0,0,"","Anonymous",12-FEB-13 10.33.33.314000000 PM,"Anonymous",12-FEB-13 10.33.33.314000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","aea99c17-ecec-44b3-b4f4-f1023c8b8168","d7463e4c-000a-4860-bb9b-563112cf2477","0000000000000000",0,1,0,0,0,0,0,0,0,"SysUser",12-FEB-13 10.31.05.043000000 PM,"SysUser",12-FEB-13 10.31.05.043000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","f7149d62-99f2-4278-82e0-f6a5451f8266","ProofEmailMessage","dCorwDN4645228","LEGAL","UTF_8","Irving",13-FEB-13 04.01.33.621000000 AM,,"PROOF","f7f18bb6-c69d-40fe-a34c-572764c8ec33","TestMessageFolder","aea99c17-ecec-44b3-b4f4-f1023c8b8168","ProofEmailMessage","a60c116a-f134-4c21-b5c6-a2e7ec28ed1c","f2b31f89-3932-419d-915c-132becfc897e","","221fb681-4df0-4c16-b627-4c2431c48a7e","UISubject_IZGZjZr7297574","","","",0,0,0,0,"","Anonymous",13-FEB-13 04.01.33.982000000 AM,"Anonymous",13-FEB-13 04.01.33.982000000 AM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","aea99c17-ecec-44b3-b4f4-f1023c8b8168","f7149d62-99f2-4278-82e0-f6a5451f8266","0000000000000000",0,1,0,0,0,0,0,0,0,"SysUser",13-FEB-13 04.00.06.798000000 AM,"SysUser",13-FEB-13 04.00.06.798000000 AM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","3412fb00-3d6c-4349-ad62-ffae4c7deb35","ProofEmailMessage","dCorwDN4645228","LEGAL","UTF_8","Irving",13-FEB-13 04.08.32.900000000 AM,,"PROOF","f7f18bb6-c69d-40fe-a34c-572764c8ec33","TestMessageFolder","aea99c17-ecec-44b3-b4f4-f1023c8b8168","ProofEmailMessage","a60c116a-f134-4c21-b5c6-a2e7ec28ed1c","53048eef-ffca-4a2a-95eb-df340fb08999","","3a0aef54-63f7-43d4-aeff-f34704b5b5d4","UISubject_IZGZjZr7297574","","","",0,0,0,0,"","Anonymous",13-FEB-13 04.08.33.143000000 AM,"Anonymous",13-FEB-13 04.08.33.143000000 AM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","aea99c17-ecec-44b3-b4f4-f1023c8b8168","3412fb00-3d6c-4349-ad62-ffae4c7deb35","0000000000000000",0,1,0,0,0,0,0,0,0,"SysUser",13-FEB-13 04.06.05.090000000 AM,"SysUser",13-FEB-13 04.06.05.090000000 AM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","b0d7ee2a-f701-4745-a19a-f0285de86a60","ProofEmailMessage","dCorwDN4645228","LEGAL","UTF_8","Irving",13-FEB-13 01.16.20.660000000 PM,,"PROOF","f7f18bb6-c69d-40fe-a34c-572764c8ec33","TestMessageFolder","aea99c17-ecec-44b3-b4f4-f1023c8b8168","ProofEmailMessage","a60c116a-f134-4c21-b5c6-a2e7ec28ed1c","129af16c-939a-4dd8-adc4-a98f25627873","","b2d1fc82-a699-4d1b-80b8-1efde2eeed75","UISubject_IZGZjZr7297574","","","",0,0,0,0,"","Anonymous",13-FEB-13 01.16.20.941000000 PM,"Anonymous",13-FEB-13 01.16.20.941000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","aea99c17-ecec-44b3-b4f4-f1023c8b8168","b0d7ee2a-f701-4745-a19a-f0285de86a60","0000000000000000",0,1,0,0,0,0,0,0,0,"SysUser",13-FEB-13 01.14.06.000000000 PM,"SysUser",13-FEB-13 01.14.06.000000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","79e2d2b7-9cef-4ad9-8865-91ca497e5730","ProofEmailMessage","dCorwDN4645228","LEGAL","UTF_8","Irving",13-FEB-13 01.28.49.800000000 PM,,"PROOF","f7f18bb6-c69d-40fe-a34c-572764c8ec33","TestMessageFolder","aea99c17-ecec-44b3-b4f4-f1023c8b8168","ProofEmailMessage","a60c116a-f134-4c21-b5c6-a2e7ec28ed1c","2e265eb1-3863-4e09-8687-aa3495942701","","2c66429a-c00d-4ae7-8efe-481de64ed259","UISubject_IZGZjZr7297574","","","",0,0,0,0,"","Anonymous",13-FEB-13 01.28.50.099000000 PM,"Anonymous",13-FEB-13 01.28.50.099000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","aea99c17-ecec-44b3-b4f4-f1023c8b8168","79e2d2b7-9cef-4ad9-8865-91ca497e5730","0000000000000000",0,1,0,0,0,0,0,0,0,"SysUser",13-FEB-13 01.26.07.000000000 PM,"SysUser",13-FEB-13 01.26.07.000000000 PM,0,0,0
"b777a9a1-aed0-49cd-8b0a-258ab8164d9d","ChildReportTest_london","b777a9a1-aed0-49cd-8b0a-258ab8164d9d","00fcc608-48fe-4259-ab23-cb032eff6a58","secsnippettesting2132013","","NEWSLETTER","UTF_8","Irving",13-FEB-13 07.49.40.120000000 PM,,"RTM","3eea3cb1-677f-4446-8f30-882386a779c9","MessageReport","dc9305ec-b192-45ac-a3bf-2a035e9fbca5","secsnippettesting2132013","ac4b79b2-1f43-4d12-9444-15522c289e4b","b23ef311-3cab-43b8-93d0-d6089f976452","","608a16cd-828f-499f-97f4-a6cadf8111b2","snippettesting","b3004fb8-9576-4e23-aa6a-b45e827524e2","","",0,0,0,0,"","Anonymous",13-FEB-13 07.49.40.651000000 PM,"Anonymous",13-FEB-13 07.49.40.651000000 PM,"","",0,0,"","b777a9a1-aed0-49cd-8b0a-258ab8164d9d","dc9305ec-b192-45ac-a3bf-2a035e9fbca5","00fcc608-48fe-4259-ab23-cb032eff6a58","0000000000000000",0,2,0,0,0,0,0,1,1,"SysUser",13-FEB-13 07.47.06.000000000 PM,"SysUser",13-FEB-13 07.55.05.126000000 PM,0,0,0
"b777a9a1-aed0-49cd-8b0a-258ab8164d9d","ChildReportTest_london","b777a9a1-aed0-49cd-8b0a-258ab8164d9d","2edc5b3e-e252-44ae-a341-49dca5c634eb","IEsnippettesting","","WELCOME","UTF_8","Irving",13-FEB-13 07.33.24.485000000 PM,,"RTM","3eea3cb1-677f-4446-8f30-882386a779c9","MessageReport","3d90f294-6472-4251-87aa-3ad67c12b138","IEsnippettesting","ac4b79b2-1f43-4d12-9444-15522c289e4b","9bcc6660-0ea3-456d-90f6-a949a482afcc","","8fa11508-b24d-43ef-a681-b7d7c07db224","IEsnippettesting","a7bc547f-fc7e-4286-ba96-eec92a20fe67","","",0,0,0,0,"","Anonymous",13-FEB-13 07.33.25.246000000 PM,"Anonymous",13-FEB-13 07.33.25.246000000 PM,"","",0,0,"","b777a9a1-aed0-49cd-8b0a-258ab8164d9d","3d90f294-6472-4251-87aa-3ad67c12b138","2edc5b3e-e252-44ae-a341-49dca5c634eb","0000000000000000",0,2,0,0,0,0,0,2,2,"SysUser",13-FEB-13 07.31.06.000000000 PM,"SysUser",13-FEB-13 07.34.06.000000000 PM,0,0,0
"b777a9a1-aed0-49cd-8b0a-258ab8164d9d","ChildReportTest_london","b777a9a1-aed0-49cd-8b0a-258ab8164d9d","7d678bc0-5295-482a-ac26-0315b74c5218","Drilluptest","","WELCOME","UTF_8","Irving",14-FEB-13 03.26.56.381000000 PM,,"RTM","844d25e8-5a0f-4f99-8935-7784064a00bd","Drillupfolder","fa0349f1-36e7-4bdc-8eac-24e3dc4346b0","Drilluptest","ac4b79b2-1f43-4d12-9444-15522c289e4b","","","1a892e60-0b31-4388-a49a-4e1de34d3d96","Drillup2142013","ffd21c0d-0dc0-47ae-9975-cc3a535ba052","","",0,0,0,0,"","Anonymous",14-FEB-13 03.26.56.533000000 PM,"Anonymous",14-FEB-13 03.26.56.533000000 PM,"","",0,0,"","b777a9a1-aed0-49cd-8b0a-258ab8164d9d","fa0349f1-36e7-4bdc-8eac-24e3dc4346b0","7d678bc0-5295-482a-ac26-0315b74c5218","0000000000000000",2,2,0,0,0,0,0,0,0,"SysUser",14-FEB-13 03.24.06.000000000 PM,"SysUser",14-FEB-13 03.29.06.000000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","85a34411-7e3f-4220-9460-9313b4fc48aa","ProofEmailMessage","dCorwDN4645228","LEGAL","UTF_8","Irving",12-FEB-13 09.42.14.705000000 PM,,"PROOF","f7f18bb6-c69d-40fe-a34c-572764c8ec33","TestMessageFolder","aea99c17-ecec-44b3-b4f4-f1023c8b8168","ProofEmailMessage","a60c116a-f134-4c21-b5c6-a2e7ec28ed1c","ee25126e-1c16-446b-8f15-a4c087b584b9","","63d4bf00-0484-4c50-af29-6e61af80dba7","UISubject_IZGZjZr7297574","","","",0,0,0,0,"","Anonymous",12-FEB-13 09.42.14.925000000 PM,"Anonymous",12-FEB-13 09.42.14.925000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","aea99c17-ecec-44b3-b4f4-f1023c8b8168","85a34411-7e3f-4220-9460-9313b4fc48aa","0000000000000000",0,1,0,0,0,0,0,0,0,"SysUser",12-FEB-13 09.40.05.045000000 PM,"SysUser",12-FEB-13 09.40.05.045000000 PM,0,0,0
